,dose1_date,city,dose1_all,dose1_all_c,pop_all,dose1_all_c_prcent
54102,2021-10-17,La Habra Heights,2,3692,5732,64.4
54103,2021-10-17,La Mirada,12,29841,43990,67.8
54104,2021-10-17,La Puente,8,24372,34490,70.7
54105,2021-10-17,La Rambla,0,1014,1785,56.8
54106,2021-10-17,La Verne,6,20904,31907,65.5
54107,2021-10-17,Ladera Heights,0,4507,6422,70.2
54108,2021-10-17,Lake Hughes,0,159,570,27.9
54109,2021-10-17,Lake Los Angeles,3,5344,10813,49.4
54110,2021-10-17,Lake Manor,0,1013,1470,68.9
54111,2021-10-17,Lakewood,15,50575,70726,71.5
54112,2021-10-17,Lancaster,45,74479,134419,55.4
54113,2021-10-17,Lawndale,10,19570,28284,69.2
54114,2021-10-17,Lennox,8,11923,18429,64.7
54115,2021-10-17,Leona Valley,0,576,1630,35.3
54116,2021-10-17,Littlerock,2,1559,3507,44.5
54117,2021-10-17,Littlerock/Juniper Hills,0,708,1277,55.4
54118,2021-10-17,Littlerock/Pearblossom,0,1607,3042,52.8
54119,2021-10-17,Llano,0,317,783,40.5
54120,2021-10-17,Lomita,6,12285,17918,68.6
54121,2021-10-17,Long Beach,92,268681,405914,66.2
54122,2021-10-17,Los Angeles,875,2350958,3466830,67.8
54123,2021-10-17,Lynwood,11,36663,58354,62.8
54124,2021-10-17,Malibu,0,6720,11447,58.7
54125,2021-10-17,Manhattan Beach,4,25969,31855,81.5
54126,2021-10-17,Marina del Rey,2,7486,8508,88
54127,2021-10-17,Maywood,7,14450,22856,63.2
54128,2021-10-17,Monrovia,15,26484,36382,72.8
54129,2021-10-17,Montebello,12,38326,55095,69.6
54130,2021-10-17,Monterey Park,5,45924,55132,83.3
54131,2021-10-17,Newhall,1,140,195,71.8
54132,2021-10-17,North Lancaster,0,638,1116,57.2
54133,2021-10-17,North Whittier,1,4948,7231,68.4
54134,2021-10-17,Norwalk,30,63651,90824,70.1
54135,2021-10-17,Padua Hills,1,122,203,60.1
54136,2021-10-17,Palmdale,37,84729,132486,64
54137,2021-10-17,Palos Verdes Estates,3,9746,12635,77.1
54138,2021-10-17,Palos Verdes Peninsula,0,472,595,79.3
54139,2021-10-17,Paramount,12,29649,45813,64.7
54140,2021-10-17,Pasadena,25,97955,126923,77.2
54141,2021-10-17,Pearblossom/Llano,0,504,1748,28.8
54142,2021-10-17,Pellissier Village,0,475,515,92.2
54143,2021-10-17,Pico Rivera,12,39896,54715,72.9
54144,2021-10-17,Placerita Canyon,0,66,383,17.2
54145,2021-10-17,Pomona,32,84409,130766,64.5
54146,2021-10-17,Quartz Hill,1,5651,11319,49.9
54147,2021-10-17,Rancho Dominguez,3,1807,2407,75.1
54148,2021-10-17,Rancho Palos Verdes,9,30133,39438,76.4
54149,2021-10-17,Redondo Beach,9,46848,58665,79.9
54150,2021-10-17,Rolling Hills,0,1244,1819,68.4
54151,2021-10-17,Rolling Hills Estates,0,6396,7702,83
54152,2021-10-17,Roosevelt,0,431,768,56.1
54153,2021-10-17,Rosemead,14,38010,48554,78.3
54154,2021-10-17,Rosewood,0,601,1134,53
54155,2021-10-17,Rosewood/East Gardena,0,771,1064,72.5
54156,2021-10-17,Rosewood/West Rancho Dominguez,2,1621,2878,56.3
54157,2021-10-17,Rowland Heights,11,34722,45524,76.3
54158,2021-10-17,San Dimas,3,21066,31193,67.5
54159,2021-10-17,San Fernando,10,14479,20965,69.1
54160,2021-10-17,San Francisquito Canyon/Bouquet Canyon,0,154,154,100
54161,2021-10-17,San Gabriel,7,29683,36321,81.7
54162,2021-10-17,San Jose Hills,6,12195,16912,72.1
54163,2021-10-17,San Marino,2,9870,12278,80.4
54164,2021-10-17,San Pasqual,1,1467,1737,84.5
54165,2021-10-17,Sand Canyon,0,197,293,67.2
54166,2021-10-17,Santa Catalina Island,0,28,256,10.9
54167,2021-10-17,Santa Clarita,37,138763,188565,73.6
54168,2021-10-17,Santa Fe Springs,5,11454,15903,72
54169,2021-10-17,Santa Monica,12,66794,84349,79.2
54170,2021-10-17,Santa Monica Mountains,1,10602,17015,62.3
54171,2021-10-17,Saugus/Canyon Country,0,285,344,82.8
54172,2021-10-17,Sierra Madre,4,7943,10002,79.4
54173,2021-10-17,Signal Hill,0,7134,9907,72
54174,2021-10-17,South Antelope Valley,0,174,432,40.3
54175,2021-10-17,South El Monte,3,13476,19249,70
54176,2021-10-17,South Gate,25,55225,80283,68.8
54177,2021-10-17,South Pasadena,2,19291,23381,82.5
54178,2021-10-17,South San Gabriel,4,6212,7942,78.2
54179,2021-10-17,South Whittier,12,34131,50584,67.5
54180,2021-10-17,Southeast Antelope Valley,0,355,663,53.5
54181,2021-10-17,Stevenson Ranch,0,13935,18736,74.4
54182,2021-10-17,Sun Village,3,3046,5041,60.4
54183,2021-10-17,Sunrise Village,0,810,1120,72.3
54184,2021-10-17,Temple City,6,26335,33037,79.7
54185,2021-10-17,Torrance,21,102011,131421,77.6
54186,2021-10-17,Twin Lakes/Oat Mountain,0,988,1460,67.7
54187,2021-10-17,Val Verde,0,1810,2907,62.3
54188,2021-10-17,Valencia,0,2226,2573,86.5
54189,2021-10-17,Valinda,11,14334,19756,72.6
54190,2021-10-17,View Park/Windsor Hills,1,7307,10571,69.1
54191,2021-10-17,Walnut,3,22069,28130,78.5
54192,2021-10-17,Walnut Park,2,9417,13438,70.1
54193,2021-10-17,West Antelope Valley,0,467,1414,33
54194,2021-10-17,West Carson,9,14798,19327,76.6
54195,2021-10-17,West Covina,21,70847,93958,75.4
54196,2021-10-17,West Hollywood,7,25577,34698,73.7
54197,2021-10-17,West LA,0,182,898,20.3
54198,2021-10-17,West Puente Valley,1,6069,8419,72.1
54199,2021-10-17,West Rancho Dominguez,2,723,1161,62.3
54200,2021-10-17,West Whittier/Los Nietos,4,16154,23033,70.1
54201,2021-10-17,Westfield/Academy Hills,0,994,1210,82.1
54202,2021-10-17,Westhills,0,542,805,67.3
54203,2021-10-17,Westlake Village,0,5785,7749,74.7
54204,2021-10-17,Westmont,13,19675,35234,55.8
54205,2021-10-17,White Fence Farms,1,1684,3491,48.2
54206,2021-10-17,Whittier,19,54505,78566,69.4
54207,2021-10-17,Willowbrook,8,17167,28616,60
54208,2021-10-17,Wiseburn,0,4018,5152,78
54209,2021-10-18,Acton,5,3301,7269,45.4
54210,2021-10-18,Agoura Hills,10,14146,18920,74.8
54211,2021-10-18,Agua Dulce,1,1985,3871,51.3
54212,2021-10-18,Alhambra,51,59060,76362,77.3
54213,2021-10-18,Altadena,24,28895,38928,74.2
54214,2021-10-18,Anaverde,2,709,1347,52.6
54215,2021-10-18,Angeles National Forest,0,780,1136,68.7
54216,2021-10-18,Arcadia,15,46890,60474,77.5
54217,2021-10-18,Artesia,8,11295,15043,75.1
54218,2021-10-18,Athens Village,3,2795,4048,69
54219,2021-10-18,Avalon,0,678,3266,20.8
54220,2021-10-18,Avocado Heights,7,3992,5780,69.1
54221,2021-10-18,Azusa,44,36598,56925,64.3
54222,2021-10-18,Baldwin Park,67,47453,65069,72.9
54223,2021-10-18,Bassett,14,9203,12572,73.2
54224,2021-10-18,Bell,31,19403,30235,64.2
54225,2021-10-18,Bell Gardens,38,22760,35056,64.9
54226,2021-10-18,Bellflower,55,43334,65994,65.7
54227,2021-10-18,Beverly Hills,11,24200,31578,76.6
54228,2021-10-18,Bouquet Canyon,0,463,953,48.6
54229,2021-10-18,Bradbury,1,616,979,62.9
54230,2021-10-18,Burbank,55,69161,93794,73.7
54231,2021-10-18,Calabasas,12,16650,21901,76
54232,2021-10-18,Canyon Country,1,1166,1676,69.6
54233,2021-10-18,Carson,81,61277,81850,74.9
54234,2021-10-18,Castaic,13,12264,24050,51
54235,2021-10-18,Cerritos,31,37814,47203,80.1
54236,2021-10-18,Charter Oak,8,7805,11566,67.5
54237,2021-10-18,Claremont,13,22693,34332,66.1
54238,2021-10-18,Commerce,7,8874,10917,81.3
54239,2021-10-18,Compton,77,48073,80305,59.9
54240,2021-10-18,Covina,50,41422,56881,72.8
54241,2021-10-18,Cudahy,12,12711,19865,64
54242,2021-10-18,Culver City,19,30168,35395,85.2
54243,2021-10-18,Del Aire,5,2878,3780,76.1
54244,2021-10-18,Del Rey,0,360,381,94.5
54245,2021-10-18,Del Sur,3,1127,2227,50.6
54246,2021-10-18,Desert View Highlands,1,1230,2141,57.4
54247,2021-10-18,Diamond Bar,22,40073,51968,77.1
54248,2021-10-18,Downey,90,70150,97261,72.1
54249,2021-10-18,Duarte,20,17105,22893,74.7
54250,2021-10-18,East Covina,0,202,319,63.3
54251,2021-10-18,East La Mirada,2,3331,4706,70.8
54252,2021-10-18,East Lancaster,0,37,97,38.1
54253,2021-10-18,East Los Angeles,107,69232,102599,67.5
54254,2021-10-18,East Pasadena,3,5198,6758,76.9
54255,2021-10-18,East Rancho Dominguez,9,7365,12183,60.5
54256,2021-10-18,East San Gabriel,16,16015,21191,75.6
54257,2021-10-18,East Whittier,2,2756,4590,60
54258,2021-10-18,El Camino Village,4,5293,7300,72.5
54259,2021-10-18,El Monte,75,69209,98965,69.9
54260,2021-10-18,El Segundo,6,12488,15096,82.7
54261,2021-10-18,Elizabeth Lake,2,540,1517,35.6
54262,2021-10-18,Florence-Graham,59,32822,51924,63.2
54263,2021-10-18,Gardena,56,37529,52660,71.3
54264,2021-10-18,Glendale,137,113189,184755,61.3
54265,2021-10-18,Glendora,33,32835,47029,69.8
54266,2021-10-18,Hacienda Heights,32,37214,50240,74.1
54267,2021-10-18,Hawaiian Gardens,9,7867,12077,65.1
54268,2021-10-18,Hawthorne,85,49090,75036,65.4
54269,2021-10-18,Hermosa Beach,14,13870,17571,78.9
54270,2021-10-18,Hi Vista,0,678,934,72.6
54271,2021-10-18,Hidden Hills,2,1204,1758,68.5
54272,2021-10-18,Huntington Park,42,30951,49109,63
54273,2021-10-18,Inglewood,97,60412,95382,63.3
54274,2021-10-18,Irwindale,0,1192,1332,89.5
54275,2021-10-18,Kagel/Lopez Canyons,0,594,1167,50.9
54276,2021-10-18,La Canada Flintridge,9,15271,19192,79.6
54277,2021-10-18,La Crescenta-Montrose,6,13672,17899,76.4
54278,2021-10-18,La Habra Heights,3,3695,5732,64.5
54279,2021-10-18,La Mirada,26,29867,43990,67.9
54280,2021-10-18,La Puente,20,24392,34490,70.7
54281,2021-10-18,La Rambla,1,1015,1785,56.9
54282,2021-10-18,La Verne,17,20921,31907,65.6
54283,2021-10-18,Ladera Heights,10,4517,6422,70.3
54284,2021-10-18,Lake Hughes,0,159,570,27.9
54285,2021-10-18,Lake Los Angeles,15,5359,10813,49.6
54286,2021-10-18,Lake Manor,1,1014,1470,69
54287,2021-10-18,Lakewood,44,50619,70726,71.6
54288,2021-10-18,Lancaster,163,74642,134419,55.5
54289,2021-10-18,Lawndale,27,19597,28284,69.3
54290,2021-10-18,Lennox,24,11947,18429,64.8
54291,2021-10-18,Leona Valley,2,578,1630,35.5
54292,2021-10-18,Littlerock,2,1561,3507,44.5
54293,2021-10-18,Littlerock/Juniper Hills,0,708,1277,55.4
54294,2021-10-18,Littlerock/Pearblossom,1,1608,3042,52.9
54295,2021-10-18,Llano,2,319,783,40.7
54296,2021-10-18,Lomita,10,12295,17918,68.6
54297,2021-10-18,Long Beach,317,268998,405914,66.3
54298,2021-10-18,Los Angeles,2621,2353579,3466830,67.9
54299,2021-10-18,Lynwood,44,36707,58354,62.9
54300,2021-10-18,Malibu,5,6725,11447,58.7
54301,2021-10-18,Manhattan Beach,12,25981,31855,81.6
54302,2021-10-18,Marina del Rey,5,7491,8508,88
54303,2021-10-18,Maywood,30,14480,22856,63.4
54304,2021-10-18,Monrovia,20,26504,36382,72.8
54305,2021-10-18,Montebello,41,38367,55095,69.6
54306,2021-10-18,Monterey Park,21,45945,55132,83.3
54307,2021-10-18,Newhall,0,140,195,71.8
54308,2021-10-18,North Lancaster,0,638,1116,57.2
54309,2021-10-18,North Whittier,5,4953,7231,68.5
54310,2021-10-18,Norwalk,81,63732,90824,70.2
54311,2021-10-18,Padua Hills,0,122,203,60.1
54312,2021-10-18,Palmdale,163,84892,132486,64.1
54313,2021-10-18,Palos Verdes Estates,3,9749,12635,77.2
54314,2021-10-18,Palos Verdes Peninsula,0,472,595,79.3
54315,2021-10-18,Paramount,49,29698,45813,64.8
54316,2021-10-18,Pasadena,58,98013,126923,77.2
54317,2021-10-18,Pearblossom/Llano,0,504,1748,28.8
54318,2021-10-18,Pellissier Village,0,475,515,92.2
54319,2021-10-18,Pico Rivera,53,39949,54715,73
54320,2021-10-18,Placerita Canyon,0,66,383,17.2
54321,2021-10-18,Pomona,115,84524,130766,64.6
54322,2021-10-18,Quartz Hill,8,5659,11319,50
54323,2021-10-18,Rancho Dominguez,3,1810,2407,75.2
54324,2021-10-18,Rancho Palos Verdes,11,30144,39438,76.4
54325,2021-10-18,Redondo Beach,29,46877,58665,79.9
54326,2021-10-18,Rolling Hills,0,1244,1819,68.4
54327,2021-10-18,Rolling Hills Estates,4,6400,7702,83.1
54328,2021-10-18,Roosevelt,0,431,768,56.1
54329,2021-10-18,Rosemead,37,38047,48554,78.4
54330,2021-10-18,Rosewood,1,602,1134,53.1
54331,2021-10-18,Rosewood/East Gardena,2,773,1064,72.7
54332,2021-10-18,Rosewood/West Rancho Dominguez,4,1625,2878,56.5
54333,2021-10-18,Rowland Heights,28,34750,45524,76.3
54334,2021-10-18,San Dimas,25,21091,31193,67.6
54335,2021-10-18,San Fernando,26,14505,20965,69.2
54336,2021-10-18,San Francisquito Canyon/Bouquet Canyon,0,154,154,100
54337,2021-10-18,San Gabriel,17,29700,36321,81.8
54338,2021-10-18,San Jose Hills,13,12208,16912,72.2
54339,2021-10-18,San Marino,2,9872,12278,80.4
54340,2021-10-18,San Pasqual,0,1467,1737,84.5
54341,2021-10-18,Sand Canyon,0,197,293,67.2
54342,2021-10-18,Santa Catalina Island,0,28,256,10.9
54343,2021-10-18,Santa Clarita,151,138914,188565,73.7
54344,2021-10-18,Santa Fe Springs,13,11467,15903,72.1
54345,2021-10-18,Santa Monica,38,66832,84349,79.2
54346,2021-10-18,Santa Monica Mountains,5,10607,17015,62.3
54347,2021-10-18,Saugus/Canyon Country,0,285,344,82.8
54348,2021-10-18,Sierra Madre,0,7943,10002,79.4
54349,2021-10-18,Signal Hill,7,7141,9907,72.1
54350,2021-10-18,South Antelope Valley,0,174,432,40.3
54351,2021-10-18,South El Monte,27,13503,19249,70.1
54352,2021-10-18,South Gate,96,55321,80283,68.9
54353,2021-10-18,South Pasadena,15,19306,23381,82.6
54354,2021-10-18,South San Gabriel,3,6215,7942,78.3
54355,2021-10-18,South Whittier,29,34160,50584,67.5
54356,2021-10-18,Southeast Antelope Valley,0,355,663,53.5
54357,2021-10-18,Stevenson Ranch,13,13948,18736,74.4
54358,2021-10-18,Sun Village,10,3056,5041,60.6
54359,2021-10-18,Sunrise Village,0,810,1120,72.3
54360,2021-10-18,Temple City,15,26350,33037,79.8
54361,2021-10-18,Torrance,54,102065,131421,77.7
54362,2021-10-18,Twin Lakes/Oat Mountain,0,988,1460,67.7
54363,2021-10-18,Val Verde,1,1811,2907,62.3
54364,2021-10-18,Valencia,5,2231,2573,86.7
54365,2021-10-18,Valinda,35,14369,19756,72.7
54366,2021-10-18,View Park/Windsor Hills,4,7311,10571,69.2
54367,2021-10-18,Walnut,7,22076,28130,78.5
54368,2021-10-18,Walnut Park,34,9451,13438,70.3
54369,2021-10-18,West Antelope Valley,0,467,1414,33
54370,2021-10-18,West Carson,14,14812,19327,76.6
54371,2021-10-18,West Covina,59,70906,93958,75.5
54372,2021-10-18,West Hollywood,13,25590,34698,73.8
54373,2021-10-18,West LA,1,183,898,20.4
54374,2021-10-18,West Puente Valley,8,6077,8419,72.2
54375,2021-10-18,West Rancho Dominguez,1,724,1161,62.4
54376,2021-10-18,West Whittier/Los Nietos,20,16174,23033,70.2
54377,2021-10-18,Westfield/Academy Hills,0,994,1210,82.1
54378,2021-10-18,Westhills,0,542,805,67.3
54379,2021-10-18,Westlake Village,4,5789,7749,74.7
54380,2021-10-18,Westmont,36,19711,35234,55.9
54381,2021-10-18,White Fence Farms,0,1684,3491,48.2
54382,2021-10-18,Whittier,68,54573,78566,69.5
54383,2021-10-18,Willowbrook,29,17196,28616,60.1
54384,2021-10-18,Wiseburn,5,4023,5152,78.1
54385,2021-10-19,Acton,2,3303,7269,45.4
54386,2021-10-19,Agoura Hills,6,14152,18920,74.8
54387,2021-10-19,Agua Dulce,2,1987,3871,51.3
54388,2021-10-19,Alhambra,32,59092,76362,77.4
54389,2021-10-19,Altadena,29,28924,38928,74.3
54390,2021-10-19,Anaverde,1,710,1347,52.7
54391,2021-10-19,Angeles National Forest,0,780,1136,68.7
54392,2021-10-19,Arcadia,21,46911,60474,77.6
54393,2021-10-19,Artesia,15,11310,15043,75.2
54394,2021-10-19,Athens Village,5,2800,4048,69.2
54395,2021-10-19,Avalon,1,679,3266,20.8
54396,2021-10-19,Avocado Heights,4,3996,5780,69.1
54397,2021-10-19,Azusa,36,36634,56925,64.4
54398,2021-10-19,Baldwin Park,50,47503,65069,73
54399,2021-10-19,Bassett,8,9211,12572,73.3
54400,2021-10-19,Bell,15,19418,30235,64.2
54401,2021-10-19,Bell Gardens,41,22801,35056,65
54402,2021-10-19,Bellflower,57,43391,65994,65.7
54403,2021-10-19,Beverly Hills,12,24212,31578,76.7
54404,2021-10-19,Bouquet Canyon,1,464,953,48.7
54405,2021-10-19,Bradbury,3,619,979,63.2
54406,2021-10-19,Burbank,61,69222,93794,73.8
54407,2021-10-19,Calabasas,8,16658,21901,76.1
54408,2021-10-19,Canyon Country,2,1168,1676,69.7
54409,2021-10-19,Carson,70,61347,81850,75
54410,2021-10-19,Castaic,10,12274,24050,51
54411,2021-10-19,Cerritos,18,37832,47203,80.1
54412,2021-10-19,Charter Oak,9,7814,11566,67.6
54413,2021-10-19,Claremont,10,22703,34332,66.1
54414,2021-10-19,Commerce,12,8886,10917,81.4
54415,2021-10-19,Compton,91,48164,80305,60
54416,2021-10-19,Covina,35,41457,56881,72.9
54417,2021-10-19,Cudahy,19,12730,19865,64.1
54418,2021-10-19,Culver City,13,30181,35395,85.3
54419,2021-10-19,Del Aire,3,2881,3780,76.2
54420,2021-10-19,Del Rey,0,360,381,94.5
54421,2021-10-19,Del Sur,5,1132,2227,50.8
54422,2021-10-19,Desert View Highlands,2,1232,2141,57.5
54423,2021-10-19,Diamond Bar,27,40100,51968,77.2
54424,2021-10-19,Downey,66,70216,97261,72.2
54425,2021-10-19,Duarte,9,17114,22893,74.8
54426,2021-10-19,East Covina,0,202,319,63.3
54427,2021-10-19,East La Mirada,1,3332,4706,70.8
54428,2021-10-19,East Lancaster,0,37,97,38.1
54429,2021-10-19,East Los Angeles,253,69485,102599,67.7
54430,2021-10-19,East Pasadena,5,5203,6758,77
54431,2021-10-19,East Rancho Dominguez,14,7379,12183,60.6
54432,2021-10-19,East San Gabriel,7,16022,21191,75.6
54433,2021-10-19,East Whittier,2,2758,4590,60.1
54434,2021-10-19,El Camino Village,5,5298,7300,72.6
54435,2021-10-19,El Monte,87,69296,98965,70
54436,2021-10-19,El Segundo,7,12495,15096,82.8
54437,2021-10-19,Elizabeth Lake,2,542,1517,35.7
54438,2021-10-19,Florence-Graham,39,32861,51924,63.3
54439,2021-10-19,Gardena,60,37589,52660,71.4
54440,2021-10-19,Glendale,81,113270,184755,61.3
54441,2021-10-19,Glendora,27,32862,47029,69.9
54442,2021-10-19,Hacienda Heights,17,37231,50240,74.1
54443,2021-10-19,Hawaiian Gardens,11,7878,12077,65.2
54444,2021-10-19,Hawthorne,87,49177,75036,65.5
54445,2021-10-19,Hermosa Beach,10,13880,17571,79
54446,2021-10-19,Hi Vista,1,679,934,72.7
54447,2021-10-19,Hidden Hills,1,1205,1758,68.5
54448,2021-10-19,Huntington Park,49,31000,49109,63.1
54449,2021-10-19,Inglewood,77,60489,95382,63.4
54450,2021-10-19,Irwindale,4,1196,1332,89.8
54451,2021-10-19,Kagel/Lopez Canyons,0,594,1167,50.9
54452,2021-10-19,La Canada Flintridge,6,15277,19192,79.6
54453,2021-10-19,La Crescenta-Montrose,7,13679,17899,76.4
54454,2021-10-19,La Habra Heights,2,3697,5732,64.5
54455,2021-10-19,La Mirada,16,29883,43990,67.9
54456,2021-10-19,La Puente,28,24420,34490,70.8
54457,2021-10-19,La Rambla,0,1015,1785,56.9
54458,2021-10-19,La Verne,15,20936,31907,65.6
54459,2021-10-19,Ladera Heights,3,4520,6422,70.4
54460,2021-10-19,Lake Hughes,1,160,570,28.1
54461,2021-10-19,Lake Los Angeles,10,5369,10813,49.7
54462,2021-10-19,Lake Manor,1,1015,1470,69
54463,2021-10-19,Lakewood,42,50661,70726,71.6
54464,2021-10-19,Lancaster,136,74778,134419,55.6
54465,2021-10-19,Lawndale,15,19612,28284,69.3
54466,2021-10-19,Lennox,14,11961,18429,64.9
54467,2021-10-19,Leona Valley,1,579,1630,35.5
54468,2021-10-19,Littlerock,3,1564,3507,44.6
54469,2021-10-19,Littlerock/Juniper Hills,1,709,1277,55.5
54470,2021-10-19,Littlerock/Pearblossom,2,1610,3042,52.9
54471,2021-10-19,Llano,1,320,783,40.9
54472,2021-10-19,Lomita,18,12313,17918,68.7
54473,2021-10-19,Long Beach,243,269241,405914,66.3
54474,2021-10-19,Los Angeles,2556,2356135,3466830,68
54475,2021-10-19,Lynwood,57,36764,58354,63
54476,2021-10-19,Malibu,5,6730,11447,58.8
54477,2021-10-19,Manhattan Beach,4,25985,31855,81.6
54478,2021-10-19,Marina del Rey,5,7496,8508,88.1
54479,2021-10-19,Maywood,12,14492,22856,63.4
54480,2021-10-19,Monrovia,17,26521,36382,72.9
54481,2021-10-19,Montebello,45,38412,55095,69.7
54482,2021-10-19,Monterey Park,32,45977,55132,83.4
54483,2021-10-19,Newhall,0,140,195,71.8
54484,2021-10-19,North Lancaster,1,639,1116,57.3
54485,2021-10-19,North Whittier,5,4958,7231,68.6
54486,2021-10-19,Norwalk,82,63814,90824,70.3
54487,2021-10-19,Padua Hills,0,122,203,60.1
54488,2021-10-19,Palmdale,150,85042,132486,64.2
54489,2021-10-19,Palos Verdes Estates,2,9751,12635,77.2
54490,2021-10-19,Palos Verdes Peninsula,0,472,595,79.3
54491,2021-10-19,Paramount,29,29727,45813,64.9
54492,2021-10-19,Pasadena,52,98065,126923,77.3
54493,2021-10-19,Pearblossom/Llano,2,506,1748,28.9
54494,2021-10-19,Pellissier Village,0,475,515,92.2
54495,2021-10-19,Pico Rivera,41,39990,54715,73.1
54496,2021-10-19,Placerita Canyon,0,66,383,17.2
54497,2021-10-19,Pomona,97,84621,130766,64.7
54498,2021-10-19,Quartz Hill,7,5666,11319,50.1
54499,2021-10-19,Rancho Dominguez,4,1814,2407,75.4
54500,2021-10-19,Rancho Palos Verdes,17,30161,39438,76.5
54501,2021-10-19,Redondo Beach,29,46906,58665,80
54502,2021-10-19,Rolling Hills,1,1245,1819,68.4
54503,2021-10-19,Rolling Hills Estates,0,6400,7702,83.1
54504,2021-10-19,Roosevelt,1,432,768,56.2
54505,2021-10-19,Rosemead,22,38069,48554,78.4
54506,2021-10-19,Rosewood,3,605,1134,53.4
54507,2021-10-19,Rosewood/East Gardena,1,774,1064,72.7
54508,2021-10-19,Rosewood/West Rancho Dominguez,4,1629,2878,56.6
54509,2021-10-19,Rowland Heights,21,34771,45524,76.4
54510,2021-10-19,San Dimas,18,21109,31193,67.7
54511,2021-10-19,San Fernando,22,14527,20965,69.3
54512,2021-10-19,San Francisquito Canyon/Bouquet Canyon,0,154,154,100
54513,2021-10-19,San Gabriel,12,29712,36321,81.8
54514,2021-10-19,San Jose Hills,9,12217,16912,72.2
54515,2021-10-19,San Marino,1,9873,12278,80.4
54516,2021-10-19,San Pasqual,1,1468,1737,84.5
54517,2021-10-19,Sand Canyon,0,197,293,67.2
54518,2021-10-19,Santa Catalina Island,0,28,256,10.9
54519,2021-10-19,Santa Clarita,118,139032,188565,73.7
54520,2021-10-19,Santa Fe Springs,15,11482,15903,72.2
54521,2021-10-19,Santa Monica,35,66867,84349,79.3
54522,2021-10-19,Santa Monica Mountains,7,10614,17015,62.4
54523,2021-10-19,Saugus/Canyon Country,0,285,344,82.8
54524,2021-10-19,Sierra Madre,5,7948,10002,79.5
54525,2021-10-19,Signal Hill,5,7146,9907,72.1
54526,2021-10-19,South Antelope Valley,0,174,432,40.3
54527,2021-10-19,South El Monte,18,13521,19249,70.2
54528,2021-10-19,South Gate,102,55423,80283,69
54529,2021-10-19,South Pasadena,3,19309,23381,82.6
54530,2021-10-19,South San Gabriel,1,6216,7942,78.3
54531,2021-10-19,South Whittier,35,34195,50584,67.6
54532,2021-10-19,Southeast Antelope Valley,0,355,663,53.5
54533,2021-10-19,Stevenson Ranch,4,13952,18736,74.5
54534,2021-10-19,Sun Village,13,3069,5041,60.9
54535,2021-10-19,Sunrise Village,1,811,1120,72.4
54536,2021-10-19,Temple City,14,26364,33037,79.8
54537,2021-10-19,Torrance,57,102122,131421,77.7
54538,2021-10-19,Twin Lakes/Oat Mountain,1,989,1460,67.7
54539,2021-10-19,Val Verde,1,1812,2907,62.3
54540,2021-10-19,Valencia,3,2234,2573,86.8
54541,2021-10-19,Valinda,17,14386,19756,72.8
54542,2021-10-19,View Park/Windsor Hills,6,7317,10571,69.2
54543,2021-10-19,Walnut,6,22082,28130,78.5
54544,2021-10-19,Walnut Park,9,9460,13438,70.4
54545,2021-10-19,West Antelope Valley,1,468,1414,33.1
54546,2021-10-19,West Carson,14,14826,19327,76.7
54547,2021-10-19,West Covina,47,70953,93958,75.5
54548,2021-10-19,West Hollywood,13,25603,34698,73.8
54549,2021-10-19,West LA,0,183,898,20.4
54550,2021-10-19,West Puente Valley,5,6082,8419,72.2
54551,2021-10-19,West Rancho Dominguez,0,724,1161,62.4
54552,2021-10-19,West Whittier/Los Nietos,13,16187,23033,70.3
54553,2021-10-19,Westfield/Academy Hills,1,995,1210,82.2
54554,2021-10-19,Westhills,0,542,805,67.3
54555,2021-10-19,Westlake Village,3,5792,7749,74.7
54556,2021-10-19,Westmont,40,19751,35234,56.1
54557,2021-10-19,White Fence Farms,2,1686,3491,48.3
54558,2021-10-19,Whittier,57,54630,78566,69.5
54559,2021-10-19,Willowbrook,31,17227,28616,60.2
54560,2021-10-19,Wiseburn,3,4026,5152,78.1
54561,2021-10-20,Acton,4,3307,7269,45.5
54562,2021-10-20,Agoura Hills,4,14156,18920,74.8
54563,2021-10-20,Agua Dulce,2,1989,3871,51.4
54564,2021-10-20,Alhambra,46,59138,76362,77.4
54565,2021-10-20,Altadena,21,28945,38928,74.4
54566,2021-10-20,Anaverde,1,711,1347,52.8
54567,2021-10-20,Angeles National Forest,0,780,1136,68.7
54568,2021-10-20,Arcadia,18,46929,60474,77.6
54569,2021-10-20,Artesia,7,11317,15043,75.2
54570,2021-10-20,Athens Village,4,2804,4048,69.3
54571,2021-10-20,Avalon,0,679,3266,20.8
54572,2021-10-20,Avocado Heights,7,4003,5780,69.3
54573,2021-10-20,Azusa,32,36666,56925,64.4
54574,2021-10-20,Baldwin Park,47,47550,65069,73.1
54575,2021-10-20,Bassett,7,9218,12572,73.3
54576,2021-10-20,Bell,26,19444,30235,64.3
54577,2021-10-20,Bell Gardens,25,22826,35056,65.1
54578,2021-10-20,Bellflower,62,43453,65994,65.8
54579,2021-10-20,Beverly Hills,5,24217,31578,76.7
54580,2021-10-20,Bouquet Canyon,1,465,953,48.8
54581,2021-10-20,Bradbury,2,621,979,63.4
54582,2021-10-20,Burbank,64,69286,93794,73.9
54583,2021-10-20,Calabasas,10,16668,21901,76.1
54584,2021-10-20,Canyon Country,0,1168,1676,69.7
